ID_Viaje,Fecha,Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,Tipo_Transporte,Region,Dia_Semana
1981,2023-01-02 09:00:00,Valencia - Sevilla,70,539.0,95,Autobús,Valencia,Monday
1992,2023-01-02 09:11:00,Madrid - Barcelona,21,276.0,71,Tren,Barcelona,Monday
1998,2023-01-02 09:17:00,Malaga - Sevilla,21,207.0,111,Autobús,Malaga,Monday
1999,2023-01-02 09:18:00,Barcelona - Bilbao,62,160.0,33,Autobús,Barcelona,Monday
2010,2023-01-02 09:29:00,Malaga - Sevilla,61,247.0,110,Autobús,Sevilla,Monday
2017,2023-01-02 09:36:00,Madrid - Zaragoza,35,411.0,85,Autobús,Zaragoza,Monday
2023,2023-01-02 09:42:00,Malaga - Sevilla,30,87.0,28,Tren,Malaga,Monday
2034,2023-01-02 09:53:00,Bilbao - Madrid,52,142.0,45,Autobús,Bilbao,Monday
2040,2023-01-02 09:59:00,Madrid - Zaragoza,96,388.0,10,Tren,Madrid,Monday
2041,2023-01-02 10:00:00,Bilbao - Madrid,64,103.0,92,Tren,Bilbao,Monday
2048,2023-01-02 10:07:00,Madrid - Malaga,23,603.0,63,Tren,Madrid,Monday
2080,2023-01-02 10:39:00,Barcelona - Valencia,79,559.0,2,Autobús,Barcelona,Monday
2095,2023-01-02 10:54:00,Valencia - Sevilla,85,69.0,41,Autobús,Valencia,Monday
2101,2023-01-02 11:00:00,Zaragoza - Barcelona,54,367.0,13,Autobús,Zaragoza,Monday
2114,2023-01-02 11:13:00,Valencia - Sevilla,67,503.0,78,Tren,Valencia,Monday
2115,2023-01-02 11:14:00,Barcelona - Bilbao,51,111.0,67,Tren,Barcelona,Monday
2126,2023-01-02 11:25:00,Bilbao - Madrid,76,295.0,15,Tren,Bilbao,Monday
2133,2023-01-02 11:32:00,Bilbao - Madrid,98,602.0,103,Autobús,Madrid,Monday
2144,2023-01-02 11:43:00,Zaragoza - Barcelona,35,128.0,31,Autobús,Zaragoza,Monday
2156,2023-01-02 11:55:00,Malaga - Sevilla,53,580.0,34,Tren,Malaga,Monday
2166,2023-01-02 12:05:00,Valencia - Sevilla,90,223.0,19,Tren,Sevilla,Monday
2171,2023-01-02 12:10:00,Barcelona - Bilbao,30,408.0,107,Tren,Barcelona,Monday
2174,2023-01-02 12:13:00,Madrid - Barcelona,50,153.0,109,Autobús,Madrid,Monday
2176,2023-01-02 12:15:00,Madrid - Zaragoza,37,402.0,101,Tren,Zaragoza,Monday
2180,2023-01-02 12:19:00,Madrid - Malaga,57,82.0,101,Autobús,Malaga,Monday
2181,2023-01-02 12:20:00,Zaragoza - Barcelona,67,236.0,96,Autobús,Barcelona,Monday
2184,2023-01-02 12:23:00,Madrid - Malaga,30,296.0,44,Autobús,Madrid,Monday
2195,2023-01-02 12:34:00,Sevilla - Madrid,15,521.0,0,Tren,Madrid,Monday
2211,2023-01-02 12:50:00,Bilbao - Madrid,12,178.0,81,Tren,Bilbao,Monday
2214,2023-01-02 12:53:00,Valencia - Sevilla,85,182.0,101,Tren,Valencia,Monday
2218,2023-01-02 12:57:00,Madrid - Barcelona,82,378.0,19,Autobús,Madrid,Monday
2221,2023-01-02 13:00:00,Madrid - Zaragoza,14,355.0,114,Autobús,Zaragoza,Monday
2224,2023-01-02 13:03:00,Madrid - Barcelona,35,518.0,104,Autobús,Barcelona,Monday
2231,2023-01-02 13:10:00,Valencia - Sevilla,62,603.0,13,Autobús,Sevilla,Monday
2237,2023-01-02 13:16:00,Madrid - Barcelona,98,561.0,101,Tren,Madrid,Monday
2251,2023-01-02 13:30:00,Zaragoza - Barcelona,44,367.0,43,Autobús,Zaragoza,Monday
2268,2023-01-02 13:47:00,Malaga - Sevilla,11,239.0,96,Autobús,Malaga,Monday
2270,2023-01-02 13:49:00,Barcelona - Bilbao,38,567.0,5,Autobús,Barcelona,Monday
2275,2023-01-02 13:54:00,Barcelona - Valencia,71,122.0,85,Tren,Barcelona,Monday
2280,2023-01-02 13:59:00,Zaragoza - Barcelona,42,99.0,57,Tren,Barcelona,Monday
2282,2023-01-02 14:01:00,Madrid - Zaragoza,65,143.0,104,Autobús,Zaragoza,Monday
2283,2023-01-02 14:02:00,Madrid - Barcelona,21,449.0,105,Tren,Madrid,Monday
2291,2023-01-02 14:10:00,Madrid - Malaga,66,409.0,27,Tren,Madrid,Monday
2292,2023-01-02 14:11:00,Zaragoza - Barcelona,44,704.0,95,Tren,Barcelona,Monday
2307,2023-01-02 14:26:00,Madrid - Malaga,94,266.0,66,Autobús,Madrid,Monday
2312,2023-01-02 14:31:00,Sevilla - Madrid,71,479.0,58,Autobús,Madrid,Monday
2316,2023-01-02 14:35:00,Sevilla - Madrid,24,673.0,113,Tren,Sevilla,Monday
2319,2023-01-02 14:38:00,Sevilla - Madrid,89,602.0,39,Tren,Madrid,Monday
2334,2023-01-02 14:53:00,Barcelona - Bilbao,93,695.0,102,Autobús,Bilbao,Monday
2337,2023-01-02 14:56:00,Zaragoza - Barcelona,88,336.0,17,Autobús,Zaragoza,Monday
2342,2023-01-02 15:01:00,Madrid - Barcelona,45,234.0,1,Tren,Barcelona,Monday
2347,2023-01-02 15:06:00,Barcelona - Valencia,68,284.0,0,Tren,Barcelona,Monday
2369,2023-01-02 15:28:00,Barcelona - Bilbao,92,372.0,53,Autobús,Barcelona,Monday
2374,2023-01-02 15:33:00,Zaragoza - Barcelona,54,506.0,26,Tren,Barcelona,Monday
2378,2023-01-02 15:37:00,Barcelona - Bilbao,69,123.0,36,Tren,Bilbao,Monday
2381,2023-01-02 15:40:00,Barcelona - Bilbao,49,506.0,72,Autobús,Barcelona,Monday
2385,2023-01-02 15:44:00,Bilbao - Madrid,42,52.0,51,Tren,Bilbao,Monday
2389,2023-01-02 15:48:00,Barcelona - Valencia,76,615.0,86,Autobús,Valencia,Monday
2393,2023-01-02 15:52:00,Sevilla - Madrid,72,647.0,33,Tren,Madrid,Monday
2399,2023-01-02 15:58:00,Madrid - Malaga,79,55.0,81,Autobús,Malaga,Monday
2400,2023-01-02 15:59:00,Barcelona - Valencia,95,185.0,58,Tren,Barcelona,Monday
2401,2023-01-02 16:00:00,Zaragoza - Barcelona,54,367.0,999,Tren,Zaragoza,Monday
2415,2023-01-02 16:14:00,Bilbao - Madrid,25,700.0,93,Tren,Madrid,Monday
2416,2023-01-02 16:15:00,Valencia - Sevilla,30,306.0,92,Autobús,Valencia,Monday
2418,2023-01-02 16:17:00,Madrid - Barcelona,77,570.0,100,Autobús,Barcelona,Monday
2419,2023-01-02 16:18:00,Madrid - Malaga,34,296.0,81,Autobús,Malaga,Monday
2424,2023-01-02 16:23:00,Madrid - Malaga,81,185.0,110,Autobús,Malaga,Monday
2438,2023-01-02 16:37:00,Malaga - Sevilla,58,350.0,83,Tren,Malaga,Monday
2440,2023-01-02 16:39:00,Valencia - Sevilla,89,544.0,117,Tren,Sevilla,Monday
2456,2023-01-02 16:55:00,Valencia - Sevilla,52,548.0,58,Autobús,Valencia,Monday
2468,2023-01-02 17:07:00,Valencia - Sevilla,38,441.0,105,Tren,Valencia,Monday
2471,2023-01-02 17:10:00,Madrid - Zaragoza,91,72.0,119,Tren,Madrid,Monday
2475,2023-01-02 17:14:00,Barcelona - Bilbao,69,582.0,117,Tren,Bilbao,Monday
2476,2023-01-02 17:15:00,Barcelona - Bilbao,88,539.0,19,Tren,Barcelona,Monday
2482,2023-01-02 17:21:00,Malaga - Sevilla,56,122.0,17,Tren,Sevilla,Monday
2485,2023-01-02 17:24:00,Valencia - Sevilla,82,186.0,75,Tren,Valencia,Monday
2498,2023-01-02 17:37:00,Madrid - Malaga,41,388.0,19,Autobús,Malaga,Monday
2505,2023-01-02 17:44:00,Barcelona - Valencia,16,138.0,63,Tren,Valencia,Monday
2512,2023-01-02 17:51:00,Zaragoza - Barcelona,63,612.0,93,Autobús,Zaragoza,Monday
2518,2023-01-02 17:57:00,Madrid - Barcelona,69,113.0,66,Tren,Barcelona,Monday
2519,2023-01-02 17:58:00,Malaga - Sevilla,12,435.0,8,Tren,Malaga,Monday
2535,2023-01-02 18:14:00,Bilbao - Madrid,13,530.0,30,Autobús,Madrid,Monday
2539,2023-01-02 18:18:00,Zaragoza - Barcelona,80,41.0,102,Autobús,Zaragoza,Monday
2540,2023-01-02 18:19:00,Zaragoza - Barcelona,27,236.0,76,Autobús,Barcelona,Monday
2545,2023-01-02 18:24:00,Madrid - Zaragoza,21,504.0,35,Tren,Madrid,Monday
2546,2023-01-02 18:25:00,Madrid - Malaga,44,31.0,38,Tren,Madrid,Monday
2547,2023-01-02 18:26:00,Madrid - Zaragoza,45,147.0,116,Autobús,Zaragoza,Monday
2549,2023-01-02 18:28:00,Sevilla - Madrid,25,536.0,34,Tren,Sevilla,Monday
2554,2023-01-02 18:33:00,Bilbao - Madrid,39,94.0,62,Autobús,Madrid,Monday
2569,2023-01-02 18:48:00,Valencia - Sevilla,84,357.0,58,Autobús,Valencia,Monday
2574,2023-01-02 18:53:00,Bilbao - Madrid,54,181.0,71,Tren,Madrid,Monday
2585,2023-01-02 19:04:00,Madrid - Malaga,24,316.0,0,Autobús,Malaga,Monday
2586,2023-01-02 19:05:00,Madrid - Barcelona,26,421.0,46,Tren,Madrid,Monday
2589,2023-01-02 19:08:00,Sevilla - Madrid,35,710.0,58,Tren,Madrid,Monday
2596,2023-01-02 19:15:00,Barcelona - Bilbao,33,275.0,108,Tren,Bilbao,Monday
2602,2023-01-02 19:21:00,Sevilla - Madrid,73,488.0,19,Autobús,Sevilla,Monday
2607,2023-01-02 19:26:00,Madrid - Barcelona,95,585.0,26,Autobús,Madrid,Monday
2608,2023-01-02 19:27:00,Valencia - Sevilla,39,210.0,93,Autobús,Valencia,Monday
2612,2023-01-02 19:31:00,Madrid - Zaragoza,11,214.0,1,Tren,Madrid,Monday
2620,2023-01-02 19:39:00,Valencia - Sevilla,21,445.0,22,Autobús,Sevilla,Monday
2625,2023-01-02 19:44:00,Barcelona - Valencia,12,82.0,64,Tren,Barcelona,Monday
2626,2023-01-02 19:45:00,Zaragoza - Barcelona,61,377.0,86,Autobús,Barcelona,Monday
2634,2023-01-02 19:53:00,Madrid - Barcelona,39,302.0,114,Autobús,Madrid,Monday
2638,2023-01-02 19:57:00,Madrid - Zaragoza,77,162.0,99,Tren,Madrid,Monday
2642,2023-01-02 20:01:00,Madrid - Zaragoza,26,304.0,21,Autobús,Zaragoza,Monday
2643,2023-01-02 20:02:00,Malaga - Sevilla,35,277.0,48,Tren,Sevilla,Monday
2644,2023-01-02 20:03:00,Sevilla - Madrid,44,121.0,49,Tren,Sevilla,Monday
2648,2023-01-02 20:07:00,Barcelona - Bilbao,81,581.0,20,Tren,Bilbao,Monday
2649,2023-01-02 20:08:00,Barcelona - Bilbao,24,608.0,114,Tren,Barcelona,Monday
2652,2023-01-02 20:11:00,Zaragoza - Barcelona,74,435.0,8,Tren,Barcelona,Monday
2654,2023-01-02 20:13:00,Sevilla - Madrid,17,352.0,18,Autobús,Sevilla,Monday
2661,2023-01-02 20:20:00,Malaga - Sevilla,10,285.0,46,Autobús,Malaga,Monday
2671,2023-01-02 20:30:00,Valencia - Sevilla,25,213.0,85,Tren,Sevilla,Monday
2675,2023-01-02 20:34:00,Madrid - Zaragoza,19,466.0,40,Tren,Zaragoza,Monday
2683,2023-01-02 20:42:00,Barcelona - Bilbao,68,686.0,75,Autobús,Bilbao,Monday
2701,2023-01-02 21:00:00,Barcelona - Valencia,54,367.0,13,Tren,Barcelona,Monday
2702,2023-01-02 21:01:00,Madrid - Malaga,35,400.0,78,Tren,Malaga,Monday
2707,2023-01-02 21:06:00,Madrid - Malaga,89,449.0,55,Tren,Malaga,Monday
2708,2023-01-02 21:07:00,Malaga - Sevilla,43,641.0,55,Autobús,Malaga,Monday
2711,2023-01-02 21:10:00,Madrid - Barcelona,57,254.0,22,Autobús,Barcelona,Monday
2715,2023-01-02 21:14:00,Sevilla - Madrid,28,495.0,85,Autobús,Sevilla,Monday
2719,2023-01-02 21:18:00,Malaga - Sevilla,97,586.0,40,Autobús,Sevilla,Monday
2729,2023-01-02 21:28:00,Madrid - Barcelona,95,554.0,59,Autobús,Barcelona,Monday
2733,2023-01-02 21:32:00,Barcelona - Valencia,21,653.0,90,Autobús,Barcelona,Monday
2735,2023-01-02 21:34:00,Bilbao - Madrid,43,423.0,96,Tren,Madrid,Monday
2741,2023-01-02 21:40:00,Barcelona - Valencia,72,451.0,70,Autobús,Valencia,Monday
2746,2023-01-02 21:45:00,Barcelona - Valencia,95,335.0,2,Tren,Valencia,Monday
2747,2023-01-02 21:46:00,Madrid - Malaga,58,369.0,4,Tren,Malaga,Monday
2748,2023-01-02 21:47:00,Madrid - Malaga,40,194.0,2,Autobús,Madrid,Monday
2754,2023-01-02 21:53:00,Madrid - Barcelona,40,466.0,5,Tren,Barcelona,Monday
2766,2023-01-02 22:05:00,Valencia - Sevilla,33,439.0,17,Tren,Valencia,Monday
2767,2023-01-02 22:06:00,Zaragoza - Barcelona,66,460.0,32,Autobús,Barcelona,Monday
2774,2023-01-02 22:13:00,Madrid - Barcelona,75,407.0,15,Autobús,Barcelona,Monday
2777,2023-01-02 22:16:00,Zaragoza - Barcelona,62,680.0,117,Autobús,Barcelona,Monday
2787,2023-01-02 22:26:00,Madrid - Zaragoza,87,286.0,14,Tren,Zaragoza,Monday
2789,2023-01-02 22:28:00,Barcelona - Valencia,17,393.0,113,Tren,Valencia,Monday
2792,2023-01-02 22:31:00,Zaragoza - Barcelona,46,131.0,96,Tren,Barcelona,Monday
2793,2023-01-02 22:32:00,Barcelona - Valencia,53,599.0,36,Tren,Valencia,Monday
2801,2023-01-02 22:40:00,Madrid - Barcelona,54,160.0,999,Autobús,Barcelona,Monday
2808,2023-01-02 22:47:00,Madrid - Barcelona,56,505.0,113,Autobús,Barcelona,Monday
2809,2023-01-02 22:48:00,Valencia - Sevilla,79,669.0,0,Autobús,Sevilla,Monday
2811,2023-01-02 22:50:00,Madrid - Malaga,26,63.0,20,Tren,Madrid,Monday
2813,2023-01-02 22:52:00,Valencia - Sevilla,65,593.0,103,Autobús,Valencia,Monday
2826,2023-01-02 23:05:00,Madrid - Barcelona,58,157.0,36,Autobús,Barcelona,Monday
2832,2023-01-02 23:11:00,Bilbao - Madrid,65,634.0,103,Autobús,Madrid,Monday
2837,2023-01-02 23:16:00,Sevilla - Madrid,72,517.0,98,Autobús,Madrid,Monday
2845,2023-01-02 23:24:00,Bilbao - Madrid,47,656.0,86,Autobús,Bilbao,Monday
2846,2023-01-02 23:25:00,Sevilla - Madrid,65,191.0,79,Tren,Madrid,Monday
2859,2023-01-02 23:38:00,Bilbao - Madrid,34,149.0,4,Tren,Madrid,Monday
2869,2023-01-02 23:48:00,Madrid - Zaragoza,14,584.0,54,Tren,Zaragoza,Monday
2896,2023-01-03 00:15:00,Zaragoza - Barcelona,60,698.0,20,Tren,Zaragoza,Tuesday
2908,2023-01-03 00:27:00,Madrid - Malaga,16,63.0,49,Tren,Malaga,Tuesday
2912,2023-01-03 00:31:00,Valencia - Sevilla,52,266.0,75,Autobús,Sevilla,Tuesday
2913,2023-01-03 00:32:00,Valencia - Sevilla,35,192.0,5,Tren,Sevilla,Tuesday
2926,2023-01-03 00:45:00,Barcelona - Valencia,21,314.0,51,Tren,Valencia,Tuesday
2931,2023-01-03 00:50:00,Malaga - Sevilla,94,682.0,43,Autobús,Sevilla,Tuesday
2946,2023-01-03 01:05:00,Malaga - Sevilla,78,699.0,108,Autobús,Malaga,Tuesday
2950,2023-01-03 01:09:00,Bilbao - Madrid,40,366.0,71,Autobús,Bilbao,Tuesday
2961,2023-01-03 01:20:00,Madrid - Malaga,52,224.0,67,Autobús,Malaga,Tuesday
2970,2023-01-03 01:29:00,Bilbao - Madrid,75,501.0,32,Autobús,Madrid,Tuesday
2973,2023-01-03 01:32:00,Madrid - Barcelona,51,323.0,31,Autobús,Madrid,Tuesday
2985,2023-01-03 01:44:00,Zaragoza - Barcelona,51,175.0,111,Tren,Zaragoza,Tuesday
2993,2023-01-03 01:52:00,Barcelona - Valencia,45,467.0,39,Autobús,Barcelona,Tuesday
2999,2023-01-03 01:58:00,Bilbao - Madrid,36,502.0,16,Tren,Bilbao,Tuesday
3016,2023-01-03 02:15:00,Bilbao - Madrid,69,224.0,102,Autobús,Bilbao,Tuesday
3017,2023-01-03 02:16:00,Madrid - Zaragoza,97,91.0,55,Autobús,Zaragoza,Tuesday
3023,2023-01-03 02:22:00,Barcelona - Valencia,49,98.0,19,Autobús,Valencia,Tuesday
3027,2023-01-03 02:26:00,Valencia - Sevilla,55,586.0,43,Tren,Valencia,Tuesday
3036,2023-01-03 02:35:00,Valencia - Sevilla,31,661.0,22,Tren,Valencia,Tuesday
3068,2023-01-03 03:07:00,Zaragoza - Barcelona,84,343.0,99,Autobús,Zaragoza,Tuesday
3069,2023-01-03 03:08:00,Valencia - Sevilla,91,299.0,39,Tren,Valencia,Tuesday
3071,2023-01-03 03:10:00,Bilbao - Madrid,49,571.0,16,Autobús,Madrid,Tuesday
3077,2023-01-03 03:16:00,Valencia - Sevilla,90,703.0,106,Autobús,Sevilla,Tuesday
3086,2023-01-03 03:25:00,Madrid - Barcelona,15,356.0,81,Tren,Madrid,Tuesday
3088,2023-01-03 03:27:00,Bilbao - Madrid,65,227.0,111,Tren,Bilbao,Tuesday
3089,2023-01-03 03:28:00,Zaragoza - Barcelona,21,694.0,98,Autobús,Zaragoza,Tuesday
3099,2023-01-03 03:38:00,Malaga - Sevilla,95,58.0,84,Autobús,Malaga,Tuesday
3103,2023-01-03 03:42:00,Barcelona - Bilbao,90,462.0,91,Autobús,Barcelona,Tuesday
3104,2023-01-03 03:43:00,Madrid - Zaragoza,62,573.0,104,Tren,Zaragoza,Tuesday
3106,2023-01-03 03:45:00,Valencia - Sevilla,15,518.0,29,Tren,Valencia,Tuesday
3109,2023-01-03 03:48:00,Malaga - Sevilla,58,214.0,66,Autobús,Sevilla,Tuesday
3117,2023-01-03 03:56:00,Malaga - Sevilla,17,83.0,89,Autobús,Malaga,Tuesday
3129,2023-01-03 04:08:00,Zaragoza - Barcelona,25,718.0,100,Autobús,Zaragoza,Tuesday
3133,2023-01-03 04:12:00,Barcelona - Valencia,76,133.0,107,Autobús,Valencia,Tuesday
3139,2023-01-03 04:18:00,Valencia - Sevilla,24,124.0,65,Autobús,Valencia,Tuesday
3146,2023-01-03 04:25:00,Barcelona - Bilbao,16,613.0,99,Autobús,Bilbao,Tuesday
3148,2023-01-03 04:27:00,Valencia - Sevilla,87,374.0,14,Tren,Sevilla,Tuesday
3151,2023-01-03 04:30:00,Zaragoza - Barcelona,81,367.0,51,Tren,Barcelona,Tuesday
3155,2023-01-03 04:34:00,Valencia - Sevilla,59,458.0,88,Tren,Sevilla,Tuesday
3160,2023-01-03 04:39:00,Malaga - Sevilla,20,180.0,45,Autobús,Sevilla,Tuesday
3167,2023-01-03 04:46:00,Barcelona - Valencia,80,210.0,9,Autobús,Valencia,Tuesday
3179,2023-01-03 04:58:00,Sevilla - Madrid,99,419.0,54,Autobús,Madrid,Tuesday
3180,2023-01-03 04:59:00,Madrid - Barcelona,72,575.0,4,Autobús,Madrid,Tuesday
3188,2023-01-03 05:07:00,Barcelona - Valencia,69,644.0,51,Tren,Valencia,Tuesday
3189,2023-01-03 05:08:00,Madrid - Malaga,67,198.0,34,Autobús,Madrid,Tuesday
3190,2023-01-03 05:09:00,Sevilla - Madrid,52,713.0,107,Autobús,Madrid,Tuesday
3199,2023-01-03 05:18:00,Madrid - Barcelona,51,185.0,94,Autobús,Madrid,Tuesday
3204,2023-01-03 05:23:00,Madrid - Malaga,85,538.0,0,Autobús,Madrid,Tuesday
3213,2023-01-03 05:32:00,Barcelona - Valencia,87,529.0,91,Tren,Barcelona,Tuesday
3221,2023-01-03 05:40:00,Zaragoza - Barcelona,45,442.0,104,Tren,Zaragoza,Tuesday
3231,2023-01-03 05:50:00,Sevilla - Madrid,10,500.0,54,Tren,Sevilla,Tuesday
3232,2023-01-03 05:51:00,Bilbao - Madrid,99,453.0,78,Autobús,Bilbao,Tuesday
3233,2023-01-03 05:52:00,Bilbao - Madrid,51,174.0,43,Autobús,Bilbao,Tuesday
3235,2023-01-03 05:54:00,Madrid - Zaragoza,32,717.0,0,Autobús,Zaragoza,Tuesday
3238,2023-01-03 05:57:00,Madrid - Malaga,70,664.0,52,Autobús,Madrid,Tuesday
3242,2023-01-03 06:01:00,Valencia - Sevilla,85,631.0,94,Autobús,Sevilla,Tuesday
3255,2023-01-03 06:14:00,Madrid - Zaragoza,54,156.0,68,Autobús,Zaragoza,Tuesday
3259,2023-01-03 06:18:00,Zaragoza - Barcelona,92,670.0,80,Autobús,Barcelona,Tuesday
3262,2023-01-03 06:21:00,Madrid - Malaga,61,449.0,54,Tren,Madrid,Tuesday
3266,2023-01-03 06:25:00,Barcelona - Valencia,19,448.0,114,Tren,Barcelona,Tuesday
3271,2023-01-03 06:30:00,Madrid - Malaga,22,262.0,58,Tren,Malaga,Tuesday
3280,2023-01-03 06:39:00,Zaragoza - Barcelona,40,281.0,75,Autobús,Zaragoza,Tuesday
3297,2023-01-03 06:56:00,Madrid - Barcelona,17,579.0,111,Autobús,Madrid,Tuesday
3303,2023-01-03 07:02:00,Madrid - Zaragoza,17,59.0,22,Tren,Zaragoza,Tuesday
3304,2023-01-03 07:03:00,Barcelona - Valencia,71,365.0,113,Tren,Barcelona,Tuesday
3310,2023-01-03 07:09:00,Zaragoza - Barcelona,21,298.0,9,Autobús,Barcelona,Tuesday
3319,2023-01-03 07:18:00,Madrid - Zaragoza,88,122.0,63,Tren,Zaragoza,Tuesday
3329,2023-01-03 07:28:00,Madrid - Zaragoza,17,152.0,6,Tren,Zaragoza,Tuesday
3342,2023-01-03 07:41:00,Madrid - Zaragoza,53,238.0,108,Autobús,Zaragoza,Tuesday
3345,2023-01-03 07:44:00,Barcelona - Bilbao,39,126.0,8,Autobús,Barcelona,Tuesday
3357,2023-01-03 07:56:00,Madrid - Barcelona,57,93.0,107,Autobús,Madrid,Tuesday
3362,2023-01-03 08:01:00,Sevilla - Madrid,41,618.0,10,Autobús,Sevilla,Tuesday
3372,2023-01-03 08:11:00,Zaragoza - Barcelona,71,697.0,9,Tren,Zaragoza,Tuesday
3379,2023-01-03 08:18:00,Barcelona - Valencia,56,665.0,19,Tren,Valencia,Tuesday
3382,2023-01-03 08:21:00,Zaragoza - Barcelona,95,40.0,1,Tren,Barcelona,Tuesday
3383,2023-01-03 08:22:00,Malaga - Sevilla,31,662.0,57,Tren,Sevilla,Tuesday
3393,2023-01-03 08:32:00,Bilbao - Madrid,47,369.0,61,Tren,Bilbao,Tuesday
3397,2023-01-03 08:36:00,Barcelona - Valencia,38,554.0,39,Autobús,Valencia,Tuesday
3399,2023-01-03 08:38:00,Malaga - Sevilla,42,705.0,7,Autobús,Malaga,Tuesday
3402,2023-01-03 08:41:00,Zaragoza - Barcelona,13,18.0,64,Autobús,Zaragoza,Tuesday
3412,2023-01-03 08:51:00,Madrid - Malaga,13,335.0,86,Tren,Madrid,Tuesday
3426,2023-01-03 09:05:00,Barcelona - Valencia,40,215.0,59,Autobús,Barcelona,Tuesday
3439,2023-01-03 09:18:00,Madrid - Malaga,14,166.0,44,Tren,Malaga,Tuesday
3442,2023-01-03 09:21:00,Barcelona - Valencia,94,385.0,43,Autobús,Valencia,Tuesday
3449,2023-01-03 09:28:00,Barcelona - Bilbao,57,312.0,118,Tren,Bilbao,Tuesday
3457,2023-01-03 09:36:00,Malaga - Sevilla,28,55.0,96,Autobús,Sevilla,Tuesday
3458,2023-01-03 09:37:00,Bilbao - Madrid,19,369.0,23,Autobús,Bilbao,Tuesday
3463,2023-01-03 09:42:00,Madrid - Barcelona,60,312.0,44,Autobús,Barcelona,Tuesday
3469,2023-01-03 09:48:00,Barcelona - Bilbao,68,99.0,114,Autobús,Bilbao,Tuesday
3479,2023-01-03 09:58:00,Bilbao - Madrid,15,672.0,58,Tren,Bilbao,Tuesday
3484,2023-01-03 10:03:00,Zaragoza - Barcelona,38,315.0,10,Tren,Barcelona,Tuesday
3488,2023-01-03 10:07:00,Valencia - Sevilla,66,632.0,17,Autobús,Valencia,Tuesday
3490,2023-01-03 10:09:00,Sevilla - Madrid,14,375.0,11,Tren,Madrid,Tuesday
3494,2023-01-03 10:13:00,Madrid - Barcelona,88,56.0,95,Tren,Barcelona,Tuesday
3501,2023-01-03 10:20:00,Madrid - Malaga,54,421.0,9,Tren,Madrid,Tuesday
3508,2023-01-03 10:27:00,Barcelona - Valencia,65,631.0,47,Tren,Valencia,Tuesday
3509,2023-01-03 10:28:00,Barcelona - Bilbao,92,118.0,42,Tren,Bilbao,Tuesday
3526,2023-01-03 10:45:00,Madrid - Barcelona,68,320.0,23,Autobús,Madrid,Tuesday
3530,2023-01-03 10:49:00,Madrid - Barcelona,51,641.0,77,Tren,Madrid,Tuesday
3531,2023-01-03 10:50:00,Madrid - Barcelona,80,140.0,37,Autobús,Barcelona,Tuesday
3539,2023-01-03 10:58:00,Valencia - Sevilla,79,285.0,88,Autobús,Valencia,Tuesday
3548,2023-01-03 11:07:00,Barcelona - Bilbao,41,649.0,115,Autobús,Bilbao,Tuesday
3553,2023-01-03 11:12:00,Madrid - Barcelona,27,273.0,94,Autobús,Barcelona,Tuesday
3555,2023-01-03 11:14:00,Zaragoza - Barcelona,38,29.0,87,Autobús,Zaragoza,Tuesday
3565,2023-01-03 11:24:00,Zaragoza - Barcelona,95,68.0,48,Autobús,Barcelona,Tuesday
3568,2023-01-03 11:27:00,Valencia - Sevilla,48,322.0,67,Autobús,Sevilla,Tuesday
3576,2023-01-03 11:35:00,Malaga - Sevilla,77,632.0,91,Autobús,Sevilla,Tuesday
3581,2023-01-03 11:40:00,Madrid - Malaga,99,18.0,28,Tren,Madrid,Tuesday
3592,2023-01-03 11:51:00,Barcelona - Bilbao,23,414.0,63,Tren,Bilbao,Tuesday
3594,2023-01-03 11:53:00,Madrid - Barcelona,83,119.0,59,Tren,Barcelona,Tuesday
3602,2023-01-03 12:01:00,Barcelona - Bilbao,39,580.0,76,Tren,Bilbao,Tuesday
3605,2023-01-03 12:04:00,Barcelona - Bilbao,24,329.0,119,Tren,Bilbao,Tuesday
3612,2023-01-03 12:11:00,Barcelona - Bilbao,59,178.0,45,Autobús,Bilbao,Tuesday
3613,2023-01-03 12:12:00,Valencia - Sevilla,31,22.0,19,Autobús,Sevilla,Tuesday
3616,2023-01-03 12:15:00,Madrid - Malaga,36,576.0,5,Autobús,Malaga,Tuesday
3633,2023-01-03 12:32:00,Madrid - Barcelona,38,534.0,102,Autobús,Barcelona,Tuesday
3644,2023-01-03 12:43:00,Barcelona - Bilbao,95,269.0,20,Tren,Bilbao,Tuesday
3647,2023-01-03 12:46:00,Madrid - Malaga,25,671.0,85,Tren,Madrid,Tuesday
3659,2023-01-03 12:58:00,Barcelona - Valencia,92,151.0,18,Tren,Barcelona,Tuesday
3667,2023-01-03 13:06:00,Barcelona - Bilbao,39,296.0,66,Autobús,Bilbao,Tuesday
3668,2023-01-03 13:07:00,Bilbao - Madrid,83,360.0,5,Tren,Bilbao,Tuesday
3676,2023-01-03 13:15:00,Sevilla - Madrid,39,405.0,7,Autobús,Madrid,Tuesday
3680,2023-01-03 13:19:00,Bilbao - Madrid,82,452.0,40,Autobús,Madrid,Tuesday
3682,2023-01-03 13:21:00,Zaragoza - Barcelona,62,578.0,54,Tren,Barcelona,Tuesday
3688,2023-01-03 13:27:00,Barcelona - Valencia,58,138.0,85,Tren,Barcelona,Tuesday
